"","CodedMonth","Count","Crime","Description","District","Category"
"17629","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17632","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",5,"Assault"
"17637","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",0,"Assault"
"17642","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"17647","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"17658","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",1,"Assault"
"17663","2017-05",1,42011,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE        ",4,"Assault"
"17673","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"17675","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"17686","2017-05",1,43011,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE    ",5,"Assault"
"17690","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"17691","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",1,"Assault"
"17696","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",1,"Assault"
"17715","2017-05",1,42014,"ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC          ",1,"Assault"
"17734","2017-05",1,41203,"AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE      ",3,"Assault"
"17744","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17757","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",1,"Assault"
"17758","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",5,"Assault"
"17766","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17778","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17779","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17780","2017-05",1,43011,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE    ",6,"Assault"
"17781","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17785","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",6,"Assault"
"17792","2017-05",1,42011,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE        ",5,"Assault"
"17801","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17804","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17809","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"17815","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",1,"Assault"
"17824","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",3,"Assault"
"17825","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17828","2017-05",1,41023,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE      ",3,"Assault"
"17835","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",1,"Assault"
"17838","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",1,"Assault"
"17841","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"17850","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"17856","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"17872","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",1,"Assault"
"17877","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",5,"Assault"
"17879","2017-05",1,42012,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE        ",5,"Assault"
"17888","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",1,"Assault"
"17889","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17896","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17897","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17903","2017-05",1,42015,"ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC          ",3,"Assault"
"17911","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",4,"Assault"
"17921","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17922","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17926","2017-05",1,42016,"ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC          ",3,"Assault"
"17952","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",1,"Assault"
"17966","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"17967","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",3,"Assault"
"17981","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"17995","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",4,"Assault"
"18017","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",3,"Assault"
"18027","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",1,"Assault"
"18038","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",5,"Assault"
"18039","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18050","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",1,"Assault"
"18057","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"18063","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"18080","2017-05",1,44015,"ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC          ",1,"Assault"
"18086","2017-05",1,43015,"ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC           ",4,"Assault"
"18089","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18105","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",4,"Assault"
"18116","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18126","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18127","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18136","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",1,"Assault"
"18180","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18186","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"18187","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",3,"Assault"
"18188","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18203","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18210","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",4,"Assault"
"18211","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",6,"Assault"
"18222","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18226","2017-05",1,43011,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE    ",1,"Assault"
"18246","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",3,"Assault"
"18259","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",6,"Assault"
"18275","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18280","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18353","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18364","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",6,"Assault"
"18370","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",2,"Assault"
"18395","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"18397","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",5,"Assault"
"18404","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18405","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18434","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18437","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18452","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18458","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",6,"Assault"
"18473","2017-05",1,42016,"ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC          ",3,"Assault"
"18485","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",1,"Assault"
"18486","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",1,"Assault"
"18488","2017-05",1,44015,"ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC          ",5,"Assault"
"18505","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18506","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18507","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18508","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",1,"Assault"
"18521","2017-05",1,42014,"ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC          ",5,"Assault"
"18536","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18554","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",6,"Assault"
"18566","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",6,"Assault"
"18584","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"18617","2017-05",1,44016,"ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC          ",3,"Assault"
"18621","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"18628","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",4,"Assault"
"18644","2017-05",1,42016,"ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC          ",5,"Assault"
"18655","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",6,"Assault"
"18658","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18660","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18683","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18698","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",5,"Assault"
"18719","2017-05",1,44015,"ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC          ",4,"Assault"
"18734","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",3,"Assault"
"18750","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18769","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"18770","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"18774","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18776","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18777","2017-05",1,44026,"ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC          ",1,"Assault"
"18788","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18829","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"18830","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"18843","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"18851","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"18861","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",3,"Assault"
"18868","2017-05",1,42014,"ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC          ",1,"Assault"
"18888","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",3,"Assault"
"18893","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18908","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18924","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"18936","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"18949","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",2,"Assault"
"18969","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",5,"Assault"
"18984","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",6,"Assault"
"19001","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"19005","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19008","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",3,"Assault"
"19009","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19035","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"19043","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"19054","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",4,"Assault"
"19058","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"19060","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",4,"Assault"
"19070","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19073","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",4,"Assault"
"19074","2017-05",1,42011,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE        ",3,"Assault"
"19118","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"19131","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",6,"Assault"
"19136","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",2,"Assault"
"19147","2017-05",1,43201,"AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE      ",5,"Assault"
"19154","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"19162","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19163","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19165","2017-05",1,41015,"ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC           ",5,"Assault"
"19179","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19193","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",5,"Assault"
"19206","2017-05",1,44025,"ASLT-AGGRV-HND/FST/FT-2ND-CHILD-DOMESTIC          ",6,"Assault"
"19277","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19281","2017-05",1,42012,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE        ",5,"Assault"
"19292","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"19303","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19308","2017-05",1,41203,"AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE      ",6,"Assault"
"19314","2017-05",1,43014,"ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC           ",6,"Assault"
"19320","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"19321","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",2,"Assault"
"19367","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",2,"Assault"
"19405","2017-05",1,43012,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE    ",4,"Assault"
"19417","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",4,"Assault"
"19418","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19420","2017-05",1,43023,"AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE    ",4,"Assault"
"19421","2017-05",1,43023,"AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE    ",4,"Assault"
"19425","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",2,"Assault"
"19437","2017-05",1,41013,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE      ",4,"Assault"
"19439","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",3,"Assault"
"19450","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19470","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19478","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",4,"Assault"
"19481","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",5,"Assault"
"19486","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"19487","2017-05",1,42015,"ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC          ",2,"Assault"
"19516","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19519","2017-05",1,43016,"ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC           ",3,"Assault"
"19528","2017-05",1,41016,"ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC           ",3,"Assault"
"19531","2017-05",1,42012,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE        ",2,"Assault"
"19537","2017-05",1,41203,"AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE      ",3,"Assault"
"19547","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"19553","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"19555","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19577","2017-05",1,41023,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE      ",3,"Assault"
"19579","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",5,"Assault"
"19606","2017-05",1,42014,"ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC          ",4,"Assault"
"19630","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19634","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19651","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",4,"Assault"
"19688","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",4,"Assault"
"19691","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
"19694","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",4,"Assault"
"19697","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",3,"Assault"
"19698","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",3,"Assault"
"19699","2017-05",1,44016,"ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC          ",2,"Assault"
"19724","2017-05",1,41014,"ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC           ",5,"Assault"
"19727","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",4,"Assault"
"19729","2017-05",1,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE    ",6,"Assault"
"19733","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"19742","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",6,"Assault"
"19748","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"19749","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19792","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19800","2017-05",1,41023,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE      ",3,"Assault"
"19802","2017-05",1,41012,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE      ",5,"Assault"
"19811","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"19818","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",1,"Assault"
"19819","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",1,"Assault"
"19820","2017-05",1,41021,"AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE      ",1,"Assault"
"19821","2017-05",1,43013,"AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ",6,"Assault"
"19823","2017-05",1,42013,"AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE        ",1,"Assault"
"19848","2017-05",1,44015,"ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC          ",5,"Assault"
"19858","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",5,"Assault"
"19896","2017-05",1,41011,"AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ",6,"Assault"
